address,alt_addr,canonical_addr,used,type,class_,icon,latitude,longitude,found_country,country_code,country_name
"Toledo, Lucas, Ohio, USA",,,1,,,,41.6529143,-83.5378173,True,US,USA
"Marion, Ohio, USA",,,1,,,,40.5885271,-83.1895249,True,US,USA
"Tampa, Hillsborough, Florida, USA",,,1,,,,27.9477595,-82.458444,True,US,USA
"Charleston, Kanawha, West Virginia, USA",,,1,,,,38.3505995,-81.6332812,True,US,USA
"Lewiston, Androscoggin, Maine, USA",,,1,,,,44.0990717,-70.2177099,True,US,USA
"Croton-on-Hudson, Westchester, New York, USA",,,1,,,,41.2088215,-73.8905175,True,US,USA
"Erie, Ohio, USA",,,1,,,,41.3506462,-82.640448,True,US,USA
"Clearwater, Pinellas, Florida, USA",,,1,,,,27.9658533,-82.8001026,True,US,USA
"Niles, Trumbull, Ohio, USA",,,1,,,,41.1808345,-80.7653797,True,US,USA
"Canton, Stark, Ohio, USA",,,1,,,,40.7985464,-81.3749508,True,US,USA
"Wolf Creek, Mercer, Pennsylvania, USA",,,1,,,,41.2181436,-80.0642333,True,US,USA
"Lisbon, Columbiana, Ohio, USA",,,1,,,,40.7720044,-80.7681336,True,US,USA
"Bryn Mawr, Montgomery, Pennsylvania, USA",,,1,,,,40.0238245,-75.3173407,True,US,USA
"Waterbury, New Haven, Connecticut, USA",,,1,,,,41.3721849,-72.858108,True,US,USA
"East Baintree, Norfolk, Massachusetts, USA",,,1,,,,42.1538607,-71.1828015,True,US,USA
St Kitts and Nevis,St Kitts and Nevis,,1,,,,17.333333,-62.75,False,NONE,
"Winona, Minnesota, USA",,,1,,,,44.0500054,-91.6392294,True,US,USA
"Blooming Grove, Richland, Ohio, USA",,,1,,,,40.9476027,-82.5329796,True,US,USA
"Marion, Marion, Ohio, USA",,,1,,,,40.5886259,-83.1287349,True,US,USA
"Howard, Knox, Ohio, USA",,,1,,,,40.4088223,-82.3268249,True,US,USA
"Welches, Clackamas, Oregon, USA",,,1,,,,45.3384997,-121.9634026,True,US,USA
"Asbury Park, Monmouth, New Jersey, USA",,,1,,,,40.2203907,-74.0120817,True,US,USA
"Quincy, Norfolk, Massachusetts, USA",,,1,,,,42.2509914,-71.0037374,True,US,USA
"Speaker's Room, Congress, Washington, District of Columbia, USA",,,1,,,,38.8886738,-77.004636,True,US,USA
"Long Island City, Queens, New York, USA",,,1,,,,40.7455316,-73.9484995,True,US,USA
"Lebanon, Madison, New York, USA",,,1,,,,42.7814571,-75.6476841,True,US,USA
"Kent, England",,,1,,,,51.2070749,0.7210362,True,GB,England
"Berlin, Berlin, Germany",,,1,,,,52.5103817,13.4349112,True,DE,Germany
"Saint Petersburg, Russia",,,1,,,,59.9606739,30.1586551,True,RU,Russian Federation
"Medford, Middlesex, Massachusetts, USA",,,1,,,,42.4184296,-71.1061639,True,US,USA
"Shadwell, Albemarle, Virginia, USA",,,1,,,,38.0129175,-78.3955647,True,US,USA
"Monticello, Charlottesville, Albemarle, Virginia, USA",,,1,,,,38.0002518,-78.4888829,True,US,USA
"Charlottesville, Independent Cities, Virginia, USA",,,1,,,,37.1232245,-78.4927721,True,US,USA
"Richmond, Henrico, Virginia, USA",,,1,,,,37.5922778,-77.4193382,True,US,USA
"Eppington, Winterpock, Chesterfield, Virginia, USA",,,1,,,,37.3459831,-77.7194396,True,US,USA
"Tuckahoe, Goochland, Virginia, USA",,,1,,,,37.5807024,-77.6438793,True,US,USA
"City Point, Virginia, USA",,,1,,,,37.3058161,-77.2974695,True,US,USA
"Millbrook, Buckingham, Virginia, USA",,,1,,,,37.5558826,-78.5547172,True,US,USA
"Chesterfield, Virginia, USA",,,1,,,,37.3859982,-77.578509,True,US,USA
"Goochland, Virginia, USA",,,1,,,,37.7204342,-77.8837984,True,US,USA
"Goochland, Goochland, Virginia, USA",,,1,,,,37.696066,-77.8979038,True,US,USA
"Dunlora, Virginia, USA",,,1,,,,38.066894,-78.4543399,True,US,USA
"Henrico, Virginia, USA",,,1,,,,37.5131191,-77.3465081,True,US,USA
"Tuckahoe, Henrico, Virginia, USA",,,1,,,,37.5901463,-77.5563761,True,US,USA
"Port Conway, King George, Virginia, USA",,,1,,,,38.1773528,-77.1860884,True,US,USA
"Montpelier Station, Orange, Virginia, USA",,,1,,,,38.2283821,-78.1767752,True,US,USA
"Guilford, North Carolina, USA",,,1,,,,36.0875688,-79.7888515,True,US,USA
"Loudoun, Virginia, USA",,,1,,,,39.0984586,-77.6705008,True,US,USA
"Paris, Île-de-France, France",,,1,,,,48.8588897,2.320041,True,FR,France
"Aldie, Loudoun, Virginia, USA",,,1,,,,38.975841,-77.6460477,True,US,USA
"Williamsburg, James City County, Virginia, USA",,,1,,,,37.2328361,-76.6440645,True,US,USA
"Waxhaws, South Carolina, USA",,,1,,,,34.1153257,-81.2971193,True,US,USA
"Pittsylvania, Virginia, USA",,,1,,,,36.8121678,-79.4364106,True,US,USA
"The Hermitage, Nashville, Davidson, Tennessee, USA",,,1,,,,36.2150137,-86.6129797,True,US,USA
"Kinderhook, Columbia, New York, USA",,,1,,,,42.3953617,-73.6978983,True,US,USA
"Lindenwald, Kinderhook, Columbia, New York, USA",,,1,,,,42.3698216,-73.7040339,True,US,USA
"Albany, Albany, New York, USA",,,1,,,,42.6511674,-73.754968,True,US,USA
"Columbia, New York, USA",,,1,,,,42.2415027,-73.6723456,True,US,USA
"Hudson, New Jersey, USA",,,1,,,,40.7381635,-74.0550731,True,US,USA
"Paris, Paris, Île-de-France, France",,,1,,,,48.8588897,2.320041,True,FR,France
"Beacon, Dutchess, New York, USA",,,1,,,,41.5048402,-73.9695409,True,US,USA
"Sumter, South Carolina, USA",,,1,,,,33.9204354,-80.3414693,True,US,USA
"Bournemouth, Hampshire, England",,,1,,,,50.8102455,-1.1497009,True,GB,England
"Stonewall, Gillespie, Texas, USA",,,1,,,,30.2359344,-98.6646189,True,US,USA
"Karnack, Harrison, Texas, USA",,,1,,,,32.6679232,-94.1704653,True,US,USA
"Austin, Travis, Texas, USA",,,1,,,,30.2711286,-97.7436995,True,US,USA
"Locke, Cayuga, New York, USA",,,1,,,,42.6605817,-76.4305376,True,US,USA
"Stillwater, Saratoga, New York, USA",,,1,,,,42.9384101,-73.6531731,True,US,USA
"Morristown, Morris, New Jersey, USA",,,1,,,,40.7970382,-74.4809868,True,US,USA
"Bennington, Bennington, Vermont, USA",,,1,,,,42.8788667,-73.1968205,True,US,USA
"East Aurora, Erie, New York, USA",,,1,,,,42.7689141,-78.6177611,True,US,USA
"Aurora, Cayuga County, New York, USA",,,1,,,,42.7539591,-76.7024485,True,US,USA
"Scott, Virginia, USA",,,1,,,,36.7117473,-82.5893052,True,US,USA
"Hanover, Virginia, USA",,,1,,,,37.744783,-77.4464165,True,US,USA
"Wake, North Carolina, USA",,,1,,,,35.7979355,-78.6118311,True,US,USA
"Carlisle, Cumberland, England",,,1,,,,54.8948478,-2.9362311,True,GB,England
"Tyrone, Northern Ireland",,,1,,,,54.6353341,-7.2611485,True,GB,United Kingdom
"Pikeville, Bledsoe, Tennessee, USA",,,1,,,,35.6054921,-85.1892276,True,US,USA
"Orange, North Carolina, USA",,,1,,,,36.0605095,-79.1172679,True,US,USA
"Washington, Indiana, USA",,,1,,,,38.5612578,-86.1179768,True,US,USA
"El Dorado, California, USA",,,1,,,,38.7574137,-120.5276129,True,US,USA
"Hockessin, New Castle, Delaware, USA",,,1,,,,39.7874275,-75.6879987,True,US,USA
"London Grove, Chester, Pennsylvania, USA",,,1,,,,39.8686308,-75.771824,True,US,USA
"Sullivan, Tennessee, USA",,,1,,,,36.4966673,-82.286903,True,US,USA
"Carter, Tennessee, USA",,,1,,,,36.2840805,-82.1194772,True,US,USA
"Holywell, Herefordshire, England",,,1,,,,52.055803,-2.6813638,True,GB,England
"Westminster, London, England",,,1,,,,51.5004439,-0.1265398,True,GB,England
"Spartanburg, Spartanburg, South Carolina, USA",,,1,,,,34.9498007,-81.9320157,True,US,USA
"Honolulu, Honolulu, Hawaii, USA",,,1,,,,21.304547,-157.855676,True,US,USA
"Midland, Midland, Texas, USA",,,1,,,,31.9973662,-102.077948,True,US,USA
"White Marsh, Gloucester, Virginia, USA",,,1,,,,37.3423646,-76.5213397,True,US,USA
"Gallatin, Sumner, Tennessee, USA",,,1,,,,36.3883031,-86.4475898,True,US,USA
"Narragansett Pier, Washington, Rhode Island, USA",,,1,,,,41.4262048,-71.4748061,True,US,USA
"Columbus, Muscogee, Georgia, USA",,,1,,,,32.4610708,-84.9880449,True,US,USA
"Boone, Boone, Illinois, USA",,,1,,,,42.3694695,-88.7447988,True,US,USA
"Denver, Denver, Colorado, USA",,,1,,,,39.6766157,-104.9623745,True,US,USA
"Autauga, Alabama, USA",,,1,,,,32.5165255,-86.6319403,True,US,USA
"Scottsville, Harrison, Texas, USA",,,1,,,,32.5404281,-94.2382471,True,US,USA
"Harrison, Texas, USA",,,1,,,,32.5233959,-94.3982158,True,US,USA
"Marshall, Harrison, Texas, USA",,,1,,,,32.5447756,-94.3661004,True,US,USA
"Frankfurt am Main, Frankfurt am Main, Hessen, Germany",,,1,,,,50.2164354,8.6915513,True,DE,Germany
"Artesia, Los Angeles, California, USA",,,1,,,,33.8653563,-118.0806221,True,US,USA
"Port Byron, Rock Island, Illinois, USA",,,1,,,,41.6063216,-90.3357762,True,US,USA
"Long Island City, Queens County, New York, USA",,,1,,,,40.7455316,-73.9484995,True,US,USA
"Wayne, Ohio, USA",,,1,,,,40.8615819,-81.9034617,True,US,USA
"Wooster, Wayne, Ohio, USA",,,1,,,,40.7980976,-81.9397733,True,US,USA
"Millwood, Knox, Ohio, USA",,,1,,,,40.3995094,-82.2776566,True,US,USA
"Fullerton, Orange, California, USA",,,1,,,,33.8708215,-117.929416,True,US,USA
"Orange, California, USA",,,1,,,,33.750631,-117.8722311,True,US,USA
"Richland, Vinton, Ohio, USA",,,1,,,,39.1870147,-82.5973848,True,US,USA
"California, USA",,,1,,,,36.7014631,-118.755997,True,US,USA
"Lima, Delaware, Pennsylvania, USA",,,1,,,,39.9195322,-75.4427497,True,US,USA
"Chester, Delaware, Pennsylvania, USA",,,1,,,,39.849557,-75.3557458,True,US,USA
"Landwade, Suffolk, England",,,1,,,,52.2843001,0.385672,True,GB,England
"Wallington, Hertfordshire, England",,,1,,,,51.9872386,-0.1190634,True,GB,England
"Ludgershall, Wiltshire, England",,,1,,,,51.256957,-1.6233744,True,GB,England
"Hornell, Steuben, New York, USA",,,1,,,,42.3278477,-77.6611025,True,US,USA
"Overpeck, Butler, Ohio, USA",,,1,,,,39.45089,-84.5143903,True,US,USA
"Oxford, Calhoun, Alabama, USA",,,1,,,,33.6149211,-85.8339391,True,US,USA
"Beaver, Beaver, Pennsylvania, USA",,,1,,,,40.6953896,-80.3047887,True,US,USA
France,,,1,,,,46.603354,1.8883335,True,FR,France
"Fredericksburg, Independent Cities, Virginia, USA",,,1,,,,37.1232245,-78.4927721,True,US,USA
"Hatteras, Dare, North Carolina, USA",,,1,,,,35.2252064,-75.5279144,True,US,USA
"Hartford, Windsor, Vermont, USA",,,1,,,,43.6488351,-72.3193634,True,US,USA
"Portage, Ohio, USA",,,1,,,,41.1496775,-81.2082,True,US,USA
"Pickaway, Ohio, USA",,,1,,,,39.6725327,-83.0373284,True,US,USA
"Santa Barbara, Santa Barbara, California, USA",,,1,,,,34.4221319,-119.702667,True,US,USA
"Salem Center, Westchester, New York, USA",,,1,,,,41.3292613,-73.5981827,True,US,USA
"Thermal, Riverside, California, USA",,,1,,,,33.6275782,-116.1250453,True,US,USA
"Berkeley, Alameda, California, USA",,,1,,,,37.8708393,-122.272863,True,US,USA
"Tokyo, Tokyo, Japan",,,1,,,,35.6812546,139.766706,True,JP,Japan
"Santa Monica, Los Angeles, California, USA",,,1,,,,34.0194704,-118.491227,True,US,USA
"Preston, Lancashire, England",,,1,,,,53.7593363,-2.6992717,True,GB,England
"St Louis, Independent Cities, Missouri, USA",,,1,,,,38.7604815,-92.5617875,True,US,USA
"Cumberland, Allegany, Maryland, USA",,,1,,,,39.6526498,-78.762383,True,US,USA
"Liberty Heights, Fayette, Kentucky, USA",,,1,,,,38.0389664,-84.4657709,True,US,USA
"Amherst, Hillsborough, New Hampshire, USA",,,1,,,,42.8642874,-71.6252484,True,US,USA
"Brunswick, Cumberland, Maine, USA",,,1,,,,43.9166529,-69.9659438,True,US,USA
"Maine, USA",,,1,,,,45.709097,-68.8590201,True,US,USA
"Southold, Suffolk, New York, USA",,,1,,,,41.067221,-72.4408007,True,US,USA
"Walpack, Sussex, New Jersey, USA",,,1,,,,41.1358864,-74.895777,True,US,USA
"Wallpack Center, Sussex, New Jersey, USA",,,1,,,,41.1588924,-74.880231,True,US,USA
"Cook, Illinois, USA",,,1,,,,41.8197385,-87.756525,True,US,USA
"Kalamazoo, Kalamazoo, Michigan, USA",,,1,,,,42.291707,-85.5872286,True,US,USA
"Hollywood, Broward, Florida, USA",,,1,,,,26.0112014,-80.1494901,True,US,USA
"Elkhart, Elkhart, Indiana, USA",,,1,,,,41.6819935,-85.9766671,True,US,USA
"Wichita, Kansas, USA",,,1,,,,37.6922361,-97.3375448,True,US,USA
"Rachuonyo, Nyang'oma, Nyanza, Kenya",,,1,,,,-0.0113313,34.3458874,True,KE,Kenya
"Nairobi, Nairobi Area, Kenya",,,1,,,,-1.3351471,36.8834114,True,KE,Kenya
"Putneys Mill, New Kent, Virginia, USA",,,1,,,,37.6053575,-77.0929718,True,US,USA
"Eastville, Northampton, Virginia, USA",,,1,,,,37.3526337,-75.9457726,True,US,USA
"Clarksburg, Harrison, West Virginia, USA",,,1,,,,39.2806451,-80.3445341,True,US,USA
"Philadelphia, Philadelphia, Pennsylvania, USA",,,1,,,,39.9527237,-75.1635262,True,US,USA
"Accomack, Virginia, USA",,,1,,,,37.7422207,-75.6743538,True,US,USA
"Hermitage, Davidson, Tennessee, USA",,,1,,,,36.1961664,-86.6224959,True,US,USA
"Schenectady, Schenectady, New York, USA",,,1,,,,42.8142432,-73.9395687,True,US,USA
"Fort Washington, Prince George's, Maryland, USA",,,1,,,,38.7379948,-77.0043136,True,US,USA
"Decaturville, Decatur, Tennessee, USA",,,1,,,,35.5842372,-88.119479,True,US,USA
"Decatur, Tennessee, USA",,,1,,,,35.6067875,-88.1083982,True,US,USA
"Yates City, Knox, Illinois, USA",,,1,,,,40.7790141,-90.0153424,True,US,USA
"Monmouth, Warren, Illinois, USA",,,1,,,,40.9127103,-90.6472477,True,US,USA
"Emporium, Cameron, Pennsylvania, USA",,,1,,,,41.5114521,-78.2352872,True,US,USA
"Swissmont, Elk, Pennsylvania, USA",,,1,,,,41.4767287,-78.4875196,True,US,USA
"Thal, Steiermark, Austria",,,1,,,,47.0792405,15.3549817,True,AT,Austria
"Texarkana, Miller, Arkansas, USA",,,1,,,,33.4254259,-94.0430937,True,US,USA
"Nevada, Arkansas, USA",,,1,,,,33.6413476,-93.3055491,True,US,USA
"Harris, Georgia, USA",,,1,,,,32.7251788,-84.9104641,True,US,USA
"Craven, North Carolina, USA",,,1,,,,35.0808574,-77.0439978,True,US,USA
"Kennington, Surrey, England",,,1,,,,51.2715316,-0.3414524,True,GB,England
"Redstone, Fayette, Pennsylvania, USA",,,1,,,,40.074796,-79.8036548,True,US,USA
"Abington, Lackawanna, Pennsylvania, USA",,,1,,,,41.5562923,-75.6864948,True,US,USA
"Jennings, Indiana, USA",,,1,,,,38.9957749,-85.6359201,True,US,USA
"Baltimore Highlands, Baltimore, Maryland, USA",,,1,,,,39.2929083,-76.5663087,True,US,USA
"Fermanagh Township, Juniata, Pennsylvania, USA",,,1,,,,40.6129018,-77.4112056,True,US,USA
"Northumberland, Pennsylvania, USA",,,1,,,,40.8488473,-76.6943741,True,US,USA
"Joppa, Harford, Maryland, USA",,,1,,,,39.433719,-76.3577373,True,US,USA
"Sadsbury, Chester, Pennsylvania, USA",,,1,,,,39.9817979,-75.9052465,True,US,USA
"Timahoe, Kildare, Ireland",,,1,,,,53.3333288,-6.8371788,True,IE,Ireland
"Washington, Kentucky, USA",,,1,,,,37.7310874,-85.1750475,True,US,USA
"Concord, Butler, Pennsylvania, USA",,,1,,,,40.9923692,-79.8322352,True,US,USA
"Huntington, Suffolk, New York, USA",,,1,,,,40.868154,-73.425676,True,US,USA
"Wiltshire, England",,,1,,,,51.324162,-1.9032487,True,GB,England
"Elvington, Yorkshire, England",,,1,,,,53.9238188,-0.9881338,True,GB,England
"Aston le Walls, Northamptonshire, England",,,1,,,,52.1546172,-1.2742734,True,GB,England
"Newnham, Northamptonshire, England",,,1,,,,52.2333842,-1.1430051,True,GB,England
"Randolph, Missouri, USA",,,1,,,,39.4418988,-92.5009215,True,US,USA
"Henry, Kentucky, USA",,,1,,,,38.447983,-85.1191168,True,US,USA
"Troy, Albany, New York, USA",,,1,,,,42.7007477,-73.7045259,True,US,USA
"Kingston, Ulster, New York, USA",,,1,,,,41.9287812,-74.0023825,True,US,USA
"Waterford, Saratoga, New York, USA",,,1,,,,42.7925778,-73.6812293,True,US,USA
"Plainfield, Windham, Connecticut, USA",,,1,,,,41.7326541,-71.9041463,True,US,USA
"Knoxville, Knox, Tennessee, USA",,,1,,,,35.9603948,-83.9210261,True,US,USA
"St. Andrew's Church, Clifton, Bristol, Gloucestershire, England",,,1,,,,51.8527674,-2.2553694,True,GB,England
"St Thomas Church, New York, New York, New York, USA",,,1,,,,43.0718511,-75.3317783,True,US,USA
"Warrensburg, Greene, Tennessee, USA",,,1,,,,36.1273197,-83.094326,True,US,USA
"Hot Springs, Madison, North Carolina, USA",,,1,,,,35.8923253,-82.8290318,True,US,USA
"Roswell, Fulton, Georgia, USA",,,1,,,,34.02332,-84.360022,True,US,USA
"Madrid, Madrid, Madrid, Spain",,,1,,,,40.4237276,-3.6899043,True,ES,Spain
"Fort Monroe, Elizabeth, Virginia, USA",,,1,,,,36.8935018,-76.3314764,True,US,USA
"Newport, Rhode Island, USA",,,1,,,,41.4899827,-71.3137707,True,US,USA
"Kent, Michigan, USA",,,1,,,,43.0024013,-85.5502718,True,US,USA
"Ch of Ascension, New York, New York, New York, USA",,,1,,,,40.8018644,-73.9663287,True,US,USA
"Bristol, Bucks, Pennsylvania, USA",,,1,,,,40.1229002,-74.8644706,True,US,USA
"Westminster, Abbey, London, England",,,1,,,,51.4981579,-0.1319441,True,GB,England
"Independence, Clay, Missouri, USA",,,1,,,,39.3187409,-94.4046405,True,US,USA
"Malibu, Los Angeles, California, USA",,,1,,,,34.035591,-118.689423,True,US,USA
"Los Angeles, California, USA",,,1,,,,34.0536909,-118.242766,True,US,USA
"Burlington, Des Moines, Iowa, USA",,,1,,,,40.8126922,-91.1020205,True,US,USA
"Colorado, USA",,,1,,,,38.7251776,-105.607716,True,US,USA
"Miami Beach, Miami-Dade, Florida, USA",,,1,,,,25.7929198,-80.1353006,True,US,USA
"Qualicum Beach, British Columbia, Canada",,,1,,,,49.3479861,-124.4439409,True,CA,Canada
"Dutchess, New York, USA",,,1,,,,41.7194303,-73.7516205,True,US,USA
"Nahant, Essex, Massachusetts, USA",,,1,,,,42.4264859,-70.9189371,True,US,USA
"Monterey, California, USA",,,1,,,,36.2231079,-121.387742,True,US,USA
"Stanford, Santa Clara, California, USA",,,1,,,,37.4265407,-122.1703055,True,US,USA
"Prairie du Chien, Crawford, Wisconsin, USA",,,1,,,,43.05194,-91.1409933,True,US,USA
"Calvary Church, New York, New York, New York, USA",,,1,,,,40.7389229,-73.9867394,True,US,USA
"Shaker Heights, Cuyahoga, Ohio, USA",,,1,,,,41.4739419,-81.5370671,True,US,USA
"Harewood, Jefferson, West Virginia, USA",,,1,,,,39.3023235,-77.9161076,True,US,USA
"Trinity E Church, New York, New York, New York, USA",,,1,,,,40.7260202,-73.9801228,True,US,USA
"Davidson, Tennessee, USA",,,1,,,,36.189724,-86.7857862,True,US,USA
"Catskill, Greene, New York, USA",,,1,,,,42.2173102,-73.8645734,True,US,USA
"Spotsylvania, Virginia, USA",,,1,,,,38.1880936,-77.6741751,True,US,USA
"Washington, Tennessee, USA",,,1,,,,36.2636501,-82.4911791,True,US,USA
"Madison, Mississippi, USA",,,1,,,,32.6308318,-90.0040817,True,US,USA
"Midland, Texas, USA",,,1,,,,31.83688,-102.0103767,True,US,USA
"Richland, Ohio, USA",,,1,,,,40.776322,-82.5302254,True,US,USA
"Minnesota, USA",,,1,,,,45.9896587,-94.6113288,True,US,USA
"Cattaraugus, New York, USA",,,1,,,,42.2234823,-78.6477096,True,US,USA
